% From http://easyspin.org/documentation/isotopetable.html
%
% Atomic Data and Nuclear Data Tables
% Volume 90, Issue 1, May 2005, Pages 75-176
% Table of Nuclear Magnetic Dipole and Electric Quadrupole Moments




%==============================================================
% EasySpin nuclear isotope database
%==============================================================
% Contains all naturally occurring nuclei plus selected
% radioactive ones, which are marked by * in column 3.
% Line syntax:
%  Column 1: #protons
%  Column 2: #nucleons
%  Column 3: radioactive *, stable -
%  Column 4: symbol
%  Column 5: name
%  Column 6: spin quantum number
%  Column 7: nuclear g factor gn
%  Column 8: natural abundance, in percent
%  Column 9: electric quadrupole moment, in barn (10^-28 m^2)
%            NaN indicates 'not measured'
%
% Nuclear magnetic moments are taken from
%   N.Stone
%   Table of Nuclear Magnetic Dipole and Electric Quadrupole Moments
%   International Atomic Energy Agency, INDC(NDS)-0658, February 2014
%     (https://www-nds.iaea.org/publications/indc/indc-nds-0658.pdf)
%  (Typo for Rh-103: Moment is factor of 10 too large)
% 237Np, 239Pu, 243Am data from
%   N.E.Holden
%   Table of the Isotopes
%   CRC Handbook of Physics and Chemistry, section 11-2
%     (http://www.hbcponline.com//articles/11_02_92.pdf)
%
% Nuclear quadrupole moments are taken from
%   N.Stone
%   Table of Nuclear Quadrupole Moments
%   International Atomic Energy Agency, INDC(NDS)-650, December 2013
%     (https://www-nds.iaea.org/publications/indc/indc-nds-0650.pdf)
%  (Typo for Ac-227: Sign should be +)
% See also
%   P.Pyykko
%   Year-2008 Nuclear Quadrupole Moments
%   Mol.Phys. 106(16-18), 1965-1974 (2008)
%     (http://dx.doi.org/10.1080/00268970802018367)
%   N.E.Holden
%   Table of the Isotopes
%   CRC Handbook of Physics and Chemistry, section 11-2
%     (http://www.hbcponline.com//articles/11_02_92.pdf)
%--------------------------------------------------------------
% first period
%--------------------------------------------------------------
62 151 * Sm  samarium       2.5 +0.1444      0.0      +0.71
62 152 - Sm  samarium       0.0  0.0        26.75      0
62 154 - Sm  samarium       0.0  0.0        22.75      0
63 151 - Eu  europium       2.5 +1.3887     47.81     +0.903
63 152 * Eu  europium       3.0 -0.6467      0.0      +2.72
63 153 - Eu  europium       2.5 +0.6134     52.19     +2.41
63 154 * Eu  europium       3.0 -0.6683      0.0      +2.85
63 155 * Eu  europium       2.5 +0.608       0.0      +2.5
64 152 - Gd  gadolinium     0.0  0.0         0.20      0
64 154 - Gd  gadolinium     0.0  0.0         2.18      0
64 155 - Gd  gadolinium     1.5 -0.1715     14.80     +1.27
64 156 - Gd  gadolinium     0.0  0.0        20.47      0
64 157 - Gd  gadolinium     1.5 -0.2265     15.65     +1.35
64 158 - Gd  gadolinium     0.0  0.0        24.84      0
64 160 - Gd  gadolinium     0.0  0.0        21.86      0
65 157 * Tb  terbium        1.5 +1.34        0.0      +1.40
65 159 - Tb  terbium        1.5 +1.343     100.0      +1.432
65 160 * Tb  terbium        3.0 +0.5967      0.0      +3.85
66 156 - Dy  dysprosium     0.0  0.0         0.06      0
66 158 - Dy  dysprosium     0.0  0.0         0.10      0
66 160 - Dy  dysprosium     0.0  0.0         2.34      0
66 161 - Dy  dysprosium     2.5 -0.192      18.91     +2.51
66 162 - Dy  dysprosium     0.0  0.0        25.51      0
66 163 - Dy  dysprosium     2.5 +0.269      24.90     +2.65
66 164 - Dy  dysprosium     0.0  0.0        28.18      0
67 165 - Ho  holmium        3.5 +1.668     100.0      +3.58
68 162 - Er  erbium         0.0  0.0         0.14      0
68 164 - Er  erbium         0.0  0.0         1.61      0
68 166 - Er  erbium         0.0  0.0        33.61      0
68 167 - Er  erbium         3.5 -0.1611     22.93     +3.57
68 168 - Er  erbium         0.0  0.0        26.78      0
68 170 - Er  erbium         0.0  0.0        14.93      0
69 169 - Tm  thulium        0.5 -0.462     100.0       0
69 171 * Tm  thulium        0.5 -0.456       0.0       0
70 168 - Yb  ytterbium      0.0  0.0         0.13      0
70 170 - Yb  ytterbium      0.0  0.0         3.04      0
70 171 - Yb  ytterbium      0.5 +0.98734    14.28      0
70 172 - Yb  ytterbium      0.0  0.0        21.83      0
70 173 - Yb  ytterbium      2.5 -0.2592     16.13     +2.80
70 174 - Yb  ytterbium      0.0  0.0        31.83      0
70 176 - Yb  ytterbium      0.0  0.0        12.76      0
71 173 * Lu  lutetium       3.5 +0.6517      0.0      +3.53
71 174 * Lu  lutetium       1.0 +1.988       0.0      +0.773
71 175 - Lu  lutetium       3.5 +0.6378     97.41     +3.49
71 176 - Lu  lutetium       7.0 +0.4517      2.59     +4.92
72 174 - Hf  hafnium        0.0  0.0         0.16      0
72 176 - Hf  hafnium        0.0  0.0         5.26      0
72 177 - Hf  hafnium        3.5 +0.2267     18.60     +3.37
72 178 - Hf  hafnium        0.0  0.0        27.28      0
72 179 - Hf  hafnium        4.5 -0.1424     13.62     +3.79
72 180 - Hf  hafnium        0.0  0.0        35.08      0
73 180 - Ta  tantalum       0.0  0.0         0.012     0
73 181 - Ta  tantalum       3.5 +0.67729    99.988    +3.17
74 180 - W   tungsten       0.0  0.0         0.12      0
74 182 - W   tungsten       0.0  0.0        26.50      0
74 183 - W   tungsten       0.5 +0.2355695  14.31      0
74 184 - W   tungsten       0.0  0.0        30.64      0
74 186 - W   tungsten       0.0  0.0        28.43      0
75 185 - Re  rhenium        2.5 +1.2748     37.40     +2.18
75 187 - Re  rhenium        2.5 +1.2879     62.60     +2.07
76 184 - Os  osmium         0.0  0.0         0.02      0
76 186 - Os  osmium         0.0  0.0         1.59      0
76 187 - Os  osmium         0.5 +0.1293038   1.96      0
76 188 - Os  osmium         0.0  0.0        13.24      0
76 189 - Os  osmium         1.5 +0.439956   16.15     +0.86
76 190 - Os  osmium         0.0  0.0        26.26      0
76 192 - Os  osmium         0.0  0.0        40.78      0
77 191 - Ir  iridium        1.5 +0.1005     37.3      +0.816
77 193 - Ir  iridium        1.5 +0.1091     62.7      +0.751
78 190 - Pt  platinum       0.0  0.0         0.014     0
78 192 - Pt  platinum       0.0  0.0         0.784     0
78 194 - Pt  platinum       0.0  0.0        32.967     0
78 195 - Pt  platinum       0.5 +1.2190     33.832     0
78 196 - Pt  platinum       0.0  0.0        25.242     0
78 198 - Pt  platinum       0.0  0.0         7.163     0
79 197 - Au  gold           1.5 +0.097164  100.0      +0.547
80 196 - Hg  mercury        0.0  0.0         0.15      0
80 198 - Hg  mercury        0.0  0.0         9.97      0
80 199 - Hg  mercury        0.5 +1.011771   16.87      0
80 200 - Hg  mercury        0.0  0.0        23.10      0
80 201 - Hg  mercury        1.5 -0.373484   13.18     +0.387
80 202 - Hg  mercury        0.0  0.0        29.86      0
80 204 - Hg  mercury        0.0  0.0         6.87      0
81 203 - Tl  thallium       0.5 +3.24451574 29.524     0
81 204 * Tl  thallium       2.0 +0.045       0.0       NaN
81 205 - Tl  thallium       0.5 +3.2764292  70.476     0
82 204 - Pb  lead           0.0  0.0         1.4       0
82 206 - Pb  lead           0.0  0.0        24.1       0
82 207 - Pb  lead           0.5 +1.18512    22.1       0
82 208 - Pb  lead           0.0  0.0        52.4       0
83 207 * Bi  bismuth        4.5 +0.9092      0.0      -0.76
83 209 - Bi  bismuth        4.5 +0.9134    100.0      -0.516
84 209 * Po  polonium       0.5 +1.5         0.0       0
85   0 * At  astatine      -1.0  0.0         0.0       0
86   0 * Rn  radon         -1.0  0.0         0.0       0
%--------------------------------------------------------------
% seventh period, rare earths
%--------------------------------------------------------------
87   0 * Fr  francium      -1.0  0.0         0.0       0
88   0 * Ra  radium        -1.0  0.0         0.0       0
89 227 * Ac  actinium       1.5 +0.73        0.0      +1.7
90 229 * Th  thorium        2.5 +0.18        0.0      +4.3
90 232 - Th  thorium        0.0  0.0       100.0       0
91   0 - Pa  protactinium  -1.0  0.0       100.0       0
92 234 * U   uranium        0.0  0.0         0.0055    0
92 235 * U   uranium        3.5 -0.109       0.7200   +4.936
92 238 * U   uranium        0.0  0.0        99.2745    0
93 237 * Np  neptunium      2.5 +1.256       0.0      +3.87
94 239 * Pu  plutonium      0.5 +0.406       0.0       0
95 243 * Am  americium      2.5 +0.6         0.0      +2.86
96   0 * Cm  curium        -1.0  0.0         0.0       0
97   0 * Bk  berkelium     -1.0  0.0         0.0       0
98   0 * Cf  californium   -1.0  0.0         0.0       0
99   0 * Es  einsteinium   -1.0  0.0         0.0       0
100  0 * Fm  fermium       -1.0  0.0         0.0       0
101  0 * Md  mendelevium   -1.0  0.0         0.0       0
102  0 * No  nobelium      -1.0  0.0         0.0       0
103  0 * Lr  lawrencium    -1.0  0.0         0.0       0
104  0 * Rf  rutherfordium -1.0  0.0         0.0       0
105  0 * Db  dubnium       -1.0  0.0         0.0       0
106  0 * Sg  seaborgium    -1.0  0.0         0.0       0
107  0 * Bh  bohrium       -1.0  0.0         0.0       0
108  0 * Hs  hassium       -1.0  0.0         0.0       0
109  0 * Mt  meitnerium    -1.0  0.0         0.0       0
110  0 * Ds  darmstadtium  -1.0  0.0         0.0       0
111  0 * Rg  roentgenium   -1.0  0.0         0.0       0
112  0 * Cn  copernicium   -1.0  0.0         0.0       0
113  0 * Uut ununtrium     -1.0  0.0         0.0       0
114  0 * Fl  flerovium     -1.0  0.0         0.0       0
115  0 * Uup ununpentium   -1.0  0.0         0.0       0
116  0 * Lv  livermorium   -1.0  0.0         0.0       0
117  0 * Uus ununseptium   -1.0  0.0         0.0       0
118  0 * Uuo ununoctium    -1.0  0.0         0.0       0
